carat,cut,clarity,depth,table,price,E,F,G,H,I,J,cube
1.51,2,2,62.7,57.0,8400,0,0,0,0,1,0,246.27644999999995
1.11,2,5,61.6,56.0,8400,0,0,1,0,0,0,180.05407
1.0,3,7,61.2,60.0,8400,0,1,0,0,0,0,160.811728
1.25,2,5,62.6,56.0,8400,1,0,0,0,0,0,202.64867999999996
1.01,4,7,61.6,58.0,8401,1,0,0,0,0,0,163.72224
1.02,2,7,62.1,57.0,8401,0,0,1,0,0,0,165.894
1.02,2,7,61.6,57.0,8401,0,0,1,0,0,0,166.09136999999998
1.02,2,7,62.7,57.0,8401,0,0,1,0,0,0,166.61833500000003
1.21,3,5,62.8,59.0,8402,0,0,1,0,0,0,197.43796799999998
1.21,4,5,62.9,54.0,8403,0,1,0,0,0,0,197.90548800000002
1.01,4,4,60.4,60.0,8403,1,0,0,0,0,0,162.49896
1.13,2,5,62.0,54.0,8404,1,0,0,0,0,0,184.73507999999998
1.23,4,6,62.5,58.0,8405,0,0,0,1,0,0,196.22844999999998
1.08,2,4,61.4,55.0,8405,0,1,0,0,0,0,180.42127200000004
1.12,4,6,60.9,57.0,8408,0,0,1,0,0,0,182.87539199999998
1.52,4,3,62.8,58.0,8408,0,0,0,1,0,0,241.86725
2.04,3,0,59.3,61.0,8408,0,0,0,0,1,0,336.21225000000004
1.5,4,2,63.1,54.0,8408,0,0,0,0,1,0,247.88794799999997
1.54,3,3,59.9,60.0,8408,1,0,0,0,0,0,246.53185200000001
1.18,4,5,62.7,54.7,8411,0,0,1,0,0,0,193.01405400000002
1.22,2,4,61.9,54.0,8411,0,0,0,1,0,0,202.23072
1.06,2,4,62.1,57.0,8413,1,0,0,0,0,0,170.95179199999998
1.2,2,5,62.8,54.0,8414,0,0,1,0,0,0,194.788125
1.18,2,4,61.3,56.0,8414,0,0,1,0,0,0,193.956291
1.01,1,7,63.9,58.0,8415,1,0,0,0,0,0,162.788535
1.5,4,6,62.3,62.0,8415,0,0,0,0,0,1,231.91526400000004
1.06,4,1,61.2,57.0,8415,0,0,1,0,0,0,171.08479999999997
1.04,2,5,61.6,56.0,8415,0,1,0,0,0,0,172.36914500000003
1.19,2,5,62.0,57.0,8415,0,1,0,0,0,0,192.49776
1.3,2,2,61.6,55.0,8416,0,0,1,0,0,0,213.99076499999998
1.01,3,4,62.4,58.0,8416,0,0,0,0,0,0,163.17424200000002
1.22,3,5,59.8,59.0,8417,0,1,0,0,0,0,199.87728
1.6,2,2,62.8,55.0,8418,0,0,0,0,0,1,259.747488
1.57,4,3,61.1,61.0,8419,0,0,1,0,0,0,252.19648999999998
2.68,3,0,58.6,60.0,8419,0,0,1,0,0,0,440.405641
1.4,3,3,61.8,54.0,8419,0,0,0,0,0,0,229.20878400000004
1.46,2,3,62.3,55.0,8421,1,0,0,0,0,0,239.421825
1.09,2,4,60.6,57.0,8422,0,1,0,0,0,0,176.706336
1.37,3,4,60.9,59.0,8424,0,0,0,1,0,0,227.888412
1.44,3,4,62.6,59.0,8426,0,0,0,0,1,0,224.95284
1.52,3,4,62.2,59.0,8426,0,0,0,0,0,1,246.878712
1.52,3,7,58.3,62.0,8427,0,0,0,0,0,1,250.79516000000004
1.5,4,7,63.3,57.0,8427,0,0,0,0,0,1,242.78799999999998
1.31,2,4,61.5,56.0,8429,0,0,0,1,0,0,213.49439999999998
1.31,2,4,61.5,55.0,8429,0,0,0,1,0,0,214.29602999999997
1.13,2,5,61.4,58.0,8430,1,0,0,0,0,0,186.780902
1.12,1,7,57.9,57.0,8430,0,1,0,0,0,0,185.541048
1.12,2,5,62.0,55.0,8430,0,0,0,0,0,0,181.921896
1.23,2,1,61.3,57.0,8431,0,0,0,1,0,0,201.09589200000002
1.5,4,3,62.3,60.0,8431,0,1,0,0,0,0,243.999216
1.5,3,5,62.3,59.0,8431,0,0,0,0,1,0,239.41956
1.23,3,5,62.0,59.0,8431,0,0,1,0,0,0,198.07584000000003
1.2,4,5,61.1,59.0,8436,0,1,0,0,0,0,195.560046
1.2,2,5,62.3,56.0,8436,0,1,0,0,0,0,196.34507200000002
1.03,4,4,60.5,60.0,8437,0,0,0,0,0,0,169.63214399999998
1.24,4,7,61.3,55.0,8438,0,0,0,1,0,0,205.768224
1.59,1,2,63.8,56.0,8441,0,0,1,0,0,0,256.174074
1.2,1,4,63.4,56.0,8442,0,0,1,0,0,0,192.37308
1.2,3,4,60.2,60.0,8442,0,0,1,0,0,0,193.036008
1.2,2,4,62.3,56.0,8442,0,0,1,0,0,0,195.305022
1.2,4,4,60.2,60.0,8442,0,0,1,0,0,0,202.67030000000003
1.2,1,4,62.8,59.0,8442,0,0,1,0,0,0,186.40472000000003
2.25,4,3,60.6,63.0,8442,0,0,0,0,0,1,361.1361
1.51,4,3,60.2,59.0,8444,0,0,0,1,0,0,241.81083600000002
1.02,3,7,61.5,60.0,8445,0,1,0,0,0,0,166.8615
1.21,3,1,62.2,58.0,8446,0,0,0,1,0,0,196.92256000000003
1.0,3,7,59.9,60.0,8448,0,1,0,0,0,0,162.9212
1.24,3,4,62.0,55.0,8449,0,0,1,0,0,0,205.428795
1.24,2,4,61.1,57.0,8449,0,0,1,0,0,0,204.50283200000004
1.05,2,5,61.0,56.0,8451,0,0,0,0,0,0,173.349894
1.06,2,4,62.3,55.0,8451,0,0,1,0,0,0,172.3267
1.21,2,5,61.2,57.0,8452,0,1,0,0,0,0,196.31574600000002
1.2,4,5,62.9,55.0,8454,0,1,0,0,0,0,195.534
1.03,2,6,62.4,57.0,8454,0,0,1,0,0,0,165.786633
1.09,3,7,59.5,61.0,8454,0,0,1,0,0,0,180.632
1.53,4,3,62.1,61.0,8455,0,0,1,0,0,0,240.74232
1.65,2,3,58.7,56.0,8455,1,0,0,0,0,0,272.93084
1.21,3,4,59.5,58.0,8456,0,0,1,0,0,0,203.256352
1.21,3,4,62.7,58.0,8456,0,0,1,0,0,0,194.04190400000002
1.24,2,2,60.4,57.0,8457,0,0,0,0,0,0,205.88958
1.8,3,3,61.8,59.0,8457,0,0,0,0,1,0,298.857
1.28,3,5,61.4,58.0,8458,0,0,1,0,0,0,206.83879999999996
1.51,4,3,63.2,60.0,8462,0,1,0,0,0,0,239.21208000000001
1.27,3,2,62.5,58.0,8463,0,0,0,0,0,0,204.89912399999997
1.51,1,2,63.7,58.0,8464,0,0,0,0,1,0,241.643292
1.23,2,4,61.8,57.0,8465,0,0,1,0,0,0,200.87795
1.4,3,7,62.0,58.0,8467,0,0,0,0,1,0,230.56059199999999
1.5,1,4,64.1,55.0,8467,0,0,0,0,0,1,237.12954
1.0,4,7,63.2,56.0,8467,0,1,0,0,0,0,165.21741600000001
2.5,3,0,59.9,60.0,8467,0,0,0,1,0,0,396.00224999999995
1.03,3,7,61.7,59.0,8469,0,0,0,0,0,0,165.83227200000002
1.56,4,2,60.2,61.0,8470,0,0,0,0,1,0,258.4395
1.01,3,7,61.8,59.0,8470,0,1,0,0,0,0,165.063336
1.5,2,3,62.4,58.0,8471,0,0,0,1,0,0,240.28131599999998
1.5,4,2,60.7,58.0,8475,0,0,0,0,1,0,242.79252
1.56,3,4,61.1,59.0,8476,0,0,0,0,0,1,257.967584
1.39,3,2,62.1,58.0,8476,0,1,0,0,0,0,225.20347999999998
1.52,3,2,61.9,58.0,8477,0,0,0,0,1,0,250.459132
1.54,2,5,62.7,56.0,8479,0,0,0,0,0,1,247.82592000000002
1.34,3,5,58.2,60.0,8480,1,0,0,0,0,0,220.370766
1.08,2,5,61.9,58.0,8481,0,0,0,0,0,0,174.449268
1.03,2,7,61.2,57.0,8483,0,0,1,0,0,0,168.153408
1.22,2,5,59.9,56.0,8485,0,0,1,0,0,0,204.72214300000002
1.02,2,6,62.6,56.0,8485,0,0,1,0,0,0,164.50543799999997
1.23,3,5,62.9,58.0,8486,0,1,0,0,0,0,196.86066399999999
1.2,2,5,62.3,55.0,8486,0,1,0,0,0,0,196.632968
1.2,2,5,62.6,56.0,8486,0,1,0,0,0,0,193.01236200000002
1.66,3,2,60.7,58.0,8487,0,0,0,0,0,1,274.490776
1.06,2,6,61.6,57.0,8488,0,0,1,0,0,0,172.36914500000003
1.02,3,1,61.8,59.0,8489,0,0,1,0,0,0,164.806228
1.24,2,6,62.3,54.0,8489,0,0,0,1,0,0,203.65488000000002
1.5,3,3,62.3,60.0,8490,0,0,0,1,0,0,238.23111999999995
1.2,4,5,63.2,56.0,8491,0,0,1,0,0,0,197.49015000000003
1.07,2,7,61.8,55.0,8491,0,0,1,0,0,0,176.750739
2.34,3,0,61.5,60.0,8491,0,0,0,0,1,0,371.29092
1.5,1,3,64.5,58.0,8492,1,0,0,0,0,0,229.398462
1.66,1,5,64.4,54.0,8496,0,0,0,0,0,1,271.31559
1.55,2,5,61.4,55.0,8498,0,0,0,0,0,1,254.19412200000002
1.25,2,5,61.1,55.0,8498,0,0,0,1,0,0,205.58015
1.53,3,3,62.5,59.0,8499,0,0,0,1,0,0,251.07904000000005
1.53,2,3,61.9,57.0,8499,0,0,0,1,0,0,248.89499600000002
1.15,3,7,58.4,59.0,8501,0,0,1,0,0,0,190.27785599999999
1.32,2,6,61.0,56.0,8501,0,0,0,0,1,0,216.54561600000002
1.21,3,5,61.0,58.0,8504,0,0,1,0,0,0,196.132288
1.24,2,5,62.1,56.0,8504,0,0,1,0,0,0,203.178876
1.21,4,5,61.6,58.0,8505,0,1,0,0,0,0,196.670992
1.7,2,3,60.5,57.0,8505,0,0,0,0,0,1,285.810336
1.11,2,6,60.8,56.0,8508,0,0,0,1,0,0,184.239744
1.23,2,7,61.6,57.0,8509,0,0,0,1,0,0,202.0467
1.4,3,2,62.5,58.0,8511,0,0,1,0,0,0,222.68369599999997
1.52,3,2,62.2,58.0,8512,0,0,1,0,0,0,248.092646
1.08,4,4,60.5,58.0,8513,0,0,0,0,0,0,172.309722
1.59,4,4,60.1,60.0,8515,0,0,0,0,0,1,261.08081999999996
1.59,4,4,60.7,59.0,8515,0,0,0,0,0,1,257.524176
1.56,2,3,62.1,58.0,8517,0,0,0,1,0,0,249.44283
1.5,1,3,62.4,61.0,8517,0,0,0,0,0,0,242.11824000000004
1.56,2,3,61.2,56.0,8518,1,0,0,0,0,0,258.874623
1.5,4,3,63.3,57.0,8518,0,0,0,0,0,0,239.73552
1.5,1,3,63.8,58.0,8518,0,0,0,0,0,0,236.10816
1.5,3,3,58.9,60.0,8518,0,0,0,0,0,0,245.19440000000006
1.16,4,5,62.1,58.0,8520,1,0,0,0,0,0,183.90293999999997
1.52,3,2,61.2,60.0,8521,0,0,0,0,1,0,246.509952
1.2,1,5,62.4,60.0,8521,0,0,0,0,0,0,190.22346000000002
1.23,2,4,61.3,57.0,8523,0,1,0,0,0,0,201.093354
1.51,3,4,62.1,58.0,8524,0,0,0,0,0,1,249.44512000000003
1.51,4,4,61.2,63.0,8524,0,0,0,0,0,1,235.51358
1.51,3,4,61.8,61.0,8524,0,0,0,0,0,1,233.98036199999999
1.51,2,4,61.9,56.0,8524,0,0,0,0,0,1,248.898195
1.01,4,7,61.9,56.0,8525,0,1,0,0,0,0,165.99038400000003
1.59,4,5,62.9,58.1,8526,0,0,0,0,0,1,256.55863
1.03,3,7,61.3,57.0,8527,0,1,0,0,0,0,169.09500300000002
1.11,4,4,60.7,55.0,8528,0,1,0,0,0,0,182.70189300000004
1.01,0,6,66.1,55.0,8529,1,0,0,0,0,0,153.30154
1.42,2,2,62.0,56.0,8529,0,0,0,1,0,0,230.882604
1.53,2,2,61.3,57.0,8529,0,0,1,0,0,0,245.50108799999998
1.6,3,3,60.5,60.0,8530,0,1,0,0,0,0,258.89856
1.29,3,5,61.9,58.0,8530,0,0,1,0,0,0,211.86430199999998
1.6,2,3,61.9,57.0,8530,0,0,0,0,1,0,260.651072
1.01,2,7,61.0,57.0,8532,0,1,0,0,0,0,166.792032
1.01,4,7,61.8,55.0,8532,0,1,0,0,0,0,162.44712
1.01,3,7,62.0,58.0,8532,0,1,0,0,0,0,162.85734000000002
1.01,2,7,61.8,56.0,8532,0,1,0,0,0,0,167.7016
1.04,3,4,60.5,59.0,8532,0,0,0,0,0,0,173.802804
1.22,1,5,59.9,61.0,8533,0,0,1,0,0,0,196.343504
1.54,4,5,62.0,58.0,8537,0,0,0,0,1,0,251.68530599999997
1.05,4,7,61.3,59.0,8537,0,1,0,0,0,0,170.0352
1.57,4,5,62.0,58.0,8538,0,0,0,0,0,1,258.01138000000003
1.5,4,3,62.8,57.0,8538,1,0,0,0,0,0,234.31273199999998
1.71,3,3,62.6,57.0,8540,0,0,0,0,0,1,274.935696
1.23,2,5,61.5,57.0,8541,0,0,0,1,0,0,201.571296
1.51,4,2,63.5,55.0,8541,0,0,0,1,0,0,243.307502
1.27,2,4,60.9,57.0,8543,0,0,1,0,0,0,208.43924399999997
1.35,3,4,62.3,58.0,8543,0,0,0,1,0,0,220.74255
1.2,2,4,62.4,57.0,8545,0,0,1,0,0,0,195.48096
1.2,2,4,62.0,57.0,8545,0,0,1,0,0,0,194.383278
1.02,2,4,62.6,56.0,8545,1,0,0,0,0,0,166.87827000000001
1.05,2,6,60.1,57.0,8546,0,0,1,0,0,0,177.15359999999998
1.55,2,4,60.4,57.0,8548,0,0,0,0,0,1,257.98864
0.3,4,2,61.3,61.0,421,0,0,0,1,0,0,47.364974999999994
0.32,1,3,63.4,55.0,421,0,0,1,0,0,0,51.678
0.32,3,3,61.6,59.0,421,0,0,1,0,0,0,51.25256999999999
0.32,4,2,59.9,61.0,421,0,0,0,0,1,0,52.990956000000004
0.32,3,2,61.1,59.0,421,0,0,0,0,1,0,52.077324
0.3,4,2,62.9,58.0,421,0,0,0,1,0,0,47.594848000000006
0.3,4,2,60.8,61.0,421,0,0,0,1,0,0,47.515
0.3,1,2,63.4,57.0,421,0,0,0,1,0,0,50.058063999999995
0.32,3,3,61.0,59.0,421,0,0,1,0,0,0,51.646816
0.3,1,2,63.9,55.0,421,0,0,0,1,0,0,49.245056
0.3,1,3,63.5,55.0,421,1,0,0,0,0,0,49.941919999999996
0.32,4,2,61.6,61.0,421,0,0,0,0,1,0,51.79680000000002
0.32,2,3,62.5,57.0,421,0,0,1,0,0,0,52.014689999999995
0.32,4,3,62.3,58.0,421,0,0,1,0,0,0,52.924196
0.32,4,3,62.4,59.0,421,0,0,1,0,0,0,52.2522
0.32,1,3,63.8,55.0,421,0,1,0,0,0,0,52.29483
0.32,3,3,59.7,59.0,421,0,1,0,0,0,0,52.791424
0.3,4,3,61.9,58.0,421,1,0,0,0,0,0,49.068488
0.3,4,2,61.2,62.0,421,0,0,0,1,0,0,48.515083999999995
0.32,4,4,60.6,59.0,421,0,0,0,0,0,1,53.028508
0.3,4,2,62.9,56.0,421,0,0,0,1,0,0,49.806360000000005
0.32,4,3,63.0,56.0,421,0,0,1,0,0,0,51.30215999999999
0.3,4,2,59.5,62.0,421,0,0,0,1,0,0,48.48336
0.32,3,3,62.7,58.0,421,0,0,1,0,0,0,52.32440999999999
0.3,4,3,61.6,61.0,421,1,0,0,0,0,0,47.951475
0.3,4,2,62.9,57.0,421,0,0,0,1,0,0,49.16082599999999
0.3,2,5,62.6,56.0,421,0,0,0,0,1,0,49.73783099999999
0.3,4,3,61.7,61.0,421,1,0,0,0,0,0,48.88402
0.3,1,2,63.4,58.0,421,0,0,0,1,0,0,47.839072
0.3,3,2,59.3,59.0,421,0,0,0,1,0,0,49.460712
0.42,2,3,62.0,54.0,625,0,0,0,1,0,0,70.2765
0.42,2,3,61.4,56.0,625,0,0,0,1,0,0,69.42850200000001
0.42,2,3,62.0,54.0,625,0,0,0,1,0,0,69.464577
0.4,2,3,62.6,55.0,625,0,0,0,1,0,0,66.86895600000001
0.41,2,3,61.8,54.0,625,1,0,0,0,0,0,67.91423999999999
0.4,2,3,62.0,55.0,625,0,0,0,0,0,0,66.052098
0.28,2,4,62.0,56.0,625,1,0,0,0,0,0,45.75428
0.28,2,4,61.4,56.0,625,1,0,0,0,0,0,46.12272000000001
0.28,2,5,62.4,57.0,625,0,0,0,0,0,0,45.60192
0.35,2,3,62.4,57.0,625,0,0,0,0,0,0,56.32199999999999
0.31,3,4,61.2,60.0,625,0,0,1,0,0,0,51.413924
0.31,4,4,62.9,58.0,625,0,0,1,0,0,0,50.8776
0.31,3,5,61.2,58.0,625,0,1,0,0,0,0,50.755365
0.31,2,5,62.3,55.0,625,0,1,0,0,0,0,50.08511
0.31,2,7,62.6,56.0,625,0,0,0,1,0,0,51.34924800000001
0.31,4,5,61.4,62.0,625,0,1,0,0,0,0,49.871808
0.31,4,5,62.9,59.0,625,0,1,0,0,0,0,49.80528
0.31,2,4,62.1,55.0,625,0,0,1,0,0,0,51.089670000000005
0.31,1,4,63.2,57.0,625,0,0,1,0,0,0,50.40812800000001
0.31,2,7,62.2,57.0,625,0,0,0,1,0,0,50.85504000000002
0.31,4,5,62.9,58.0,625,0,1,0,0,0,0,49.689989999999995
0.31,4,4,63.0,57.0,625,0,0,1,0,0,0,50.10681600000001
0.31,3,5,60.8,60.0,625,0,1,0,0,0,0,50.259370000000004
0.31,2,5,62.1,53.0,625,0,1,0,0,0,0,51.632546
0.31,2,5,62.6,55.0,625,0,1,0,0,0,0,50.15439000000001
0.31,2,5,60.8,56.0,625,0,1,0,0,0,0,51.573186
0.31,1,4,63.8,57.0,625,0,0,1,0,0,0,51.083175000000004
0.31,2,7,61.1,56.0,625,0,0,0,1,0,0,50.332786000000006
0.31,2,5,62.3,57.0,625,0,1,0,0,0,0,50.200779999999995
0.31,2,4,62.1,55.0,625,0,0,1,0,0,0,50.97276000000001
1.27,4,5,60.3,59.0,8549,0,0,1,0,0,0,209.529352
1.27,3,5,61.0,60.0,8549,0,0,1,0,0,0,204.800904
1.51,4,7,62.6,63.0,8550,0,0,0,0,0,1,240.14718
1.51,1,3,64.1,61.0,8550,0,0,0,0,0,0,235.30726799999997
1.45,3,4,60.6,60.0,8550,0,0,0,1,0,0,227.47248399999998
1.01,2,4,61.7,56.0,8552,0,1,0,0,0,0,166.76604000000003
1.0,4,7,60.0,62.0,8553,0,1,0,0,0,0,160.751286
1.0,4,7,62.9,55.0,8555,0,1,0,0,0,0,159.21751200000003
1.5,2,2,59.4,60.0,8555,0,0,0,0,1,0,252.77849999999998
1.5,1,5,63.3,62.0,8555,0,0,0,0,1,0,230.091504
1.18,2,4,61.9,56.0,8556,0,0,1,0,0,0,193.34951999999998
1.21,2,5,62.9,54.0,8557,0,1,0,0,0,0,197.90548800000002
1.33,2,4,59.3,57.0,8558,0,0,0,1,0,0,221.35509199999996
1.13,4,5,62.9,58.0,8561,0,0,0,0,0,0,181.757472
1.12,3,6,60.9,57.0,8561,0,0,1,0,0,0,182.87539199999998
1.37,3,5,62.5,59.0,8562,0,0,0,1,0,0,222.36827999999997
1.2,1,5,61.8,61.0,8563,1,0,0,0,0,0,185.844186
1.12,4,7,62.6,59.0,8564,0,0,1,0,0,0,179.629394
1.18,2,5,62.7,55.0,8564,0,0,1,0,0,0,193.01405400000002
1.52,3,2,61.2,58.0,8566,0,0,0,1,0,0,255.681903
1.06,2,4,62.1,57.0,8567,1,0,0,0,0,0,170.95179199999998
1.5,3,6,62.3,62.0,8568,0,0,0,0,0,1,231.91526400000004
1.01,1,7,63.9,58.0,8569,1,0,0,0,0,0,162.788535
1.57,3,3,61.1,61.0,8572,0,0,1,0,0,0,252.19648999999998
1.41,3,2,62.1,59.0,8572,0,0,1,0,0,0,229.912554
1.51,3,2,58.6,62.0,8574,0,0,0,0,1,0,245.05881
1.26,2,2,61.5,59.0,8574,1,0,0,0,0,0,205.65686399999996
1.51,4,3,63.2,55.0,8574,0,0,1,0,0,0,245.327604
1.51,2,2,62.8,54.0,8574,0,0,0,0,1,0,243.398146
1.25,4,5,63.5,60.0,8575,0,0,1,0,0,0,190.2028
1.22,4,5,62.3,57.0,8575,0,1,0,0,0,0,197.676
1.22,3,5,62.0,58.0,8576,0,1,0,0,0,0,201.35060399999998
1.9,0,3,67.1,64.0,8576,0,0,0,1,0,0,288.047584
1.2,4,4,61.0,59.0,8577,0,0,1,0,0,0,194.808222
1.37,3,4,60.9,59.0,8577,0,0,0,1,0,0,227.888412
1.01,3,7,59.3,60.0,8579,0,1,0,0,0,0,163.58679999999998
1.5,4,3,60.7,61.0,8580,0,0,1,0,0,0,240.61164800000003
1.5,1,2,64.0,60.0,8580,0,0,0,0,1,0,237.78549999999998
1.5,2,3,61.4,56.0,8580,0,0,1,0,0,0,244.84478399999995
1.5,2,3,62.0,57.0,8580,0,0,1,0,0,0,239.87911199999996
1.5,3,2,61.8,58.0,8580,0,0,0,0,1,0,238.49099999999999
1.5,4,3,58.5,62.0,8580,0,0,1,0,0,0,238.94304000000002
1.25,4,4,62.7,56.0,8580,0,0,1,0,0,0,203.40312299999997
1.52,3,4,62.2,59.0,8580,0,0,0,0,0,1,246.878712
1.2,3,4,62.3,58.0,8580,0,1,0,0,0,0,191.07396
1.51,4,3,62.7,60.0,8581,0,1,0,0,0,0,242.52990000000003
1.29,2,5,62.5,57.0,8582,0,0,1,0,0,0,207.40277999999995
1.31,2,4,61.5,55.0,8583,0,0,0,1,0,0,214.29602999999997
1.31,2,4,61.5,56.0,8583,0,0,0,1,0,0,213.49439999999998
1.22,3,4,62.2,59.0,8583,0,0,1,0,0,0,199.595484
1.58,3,5,59.4,61.0,8583,0,0,0,0,1,0,265.343932
1.24,2,4,61.9,54.0,8584,0,0,1,0,0,0,203.58847599999996
1.23,2,1,61.3,57.0,8585,0,0,0,1,0,0,201.09589200000002
1.64,3,3,61.3,58.0,8587,0,0,0,0,1,0,269.159736
1.2,2,5,61.2,53.0,8588,0,1,0,0,0,0,197.9376
1.5,4,2,60.4,61.0,8590,0,0,0,0,1,0,241.708425
1.65,3,3,62.0,59.0,8590,0,0,0,0,1,0,269.68318000000005
1.2,2,5,62.3,56.0,8590,0,1,0,0,0,0,196.34507200000002
1.04,2,7,62.5,55.0,8590,0,0,1,0,0,0,171.53134599999998
1.1,4,1,60.5,55.0,8592,0,0,1,0,0,0,185.340936
1.15,2,7,62.5,53.0,8592,0,0,1,0,0,0,187.919424
1.12,2,7,62.5,56.0,8592,0,0,1,0,0,0,181.702116
1.55,3,4,62.6,59.0,8593,0,0,0,0,0,1,251.2818
1.55,3,4,60.8,60.0,8593,0,0,0,1,0,0,258.4335
1.57,3,4,61.3,59.0,8595,0,0,0,0,0,1,253.98597600000002
1.2,3,4,61.4,60.0,8596,0,0,1,0,0,0,196.20972
1.22,2,5,61.3,56.0,8596,0,0,0,1,0,0,198.40888
1.2,2,4,62.4,57.0,8596,0,0,1,0,0,0,194.43956400000005
1.2,2,4,62.3,56.0,8596,0,0,1,0,0,0,195.305022
1.2,3,4,60.2,60.0,8596,0,0,1,0,0,0,202.67030000000003
1.2,4,4,63.4,56.0,8596,0,0,1,0,0,0,192.37308
1.29,3,2,62.7,55.0,8597,0,0,0,0,0,0,209.20716
1.51,3,3,60.2,59.0,8598,0,0,0,1,0,0,241.81083600000002
1.43,2,2,62.8,57.0,8599,0,0,1,0,0,0,229.21629600000003
1.2,3,5,62.2,59.0,8602,1,0,0,0,0,0,195.59350800000004
1.2,3,4,62.4,58.0,8602,0,0,1,0,0,0,197.09799999999998
1.0,3,7,59.9,60.0,8602,0,1,0,0,0,0,162.9212
1.0,3,7,61.3,55.0,8602,0,1,0,0,0,0,162.644776
1.2,3,4,62.8,58.0,8602,0,0,1,0,0,0,197.14589999999998
1.5,3,7,61.8,60.0,8603,0,0,0,0,0,1,244.92755200000002
1.52,2,4,62.3,58.0,8608,0,0,0,0,0,1,245.87514000000002
1.03,2,6,62.4,57.0,8608,0,0,1,0,0,0,165.786633
1.22,2,4,62.5,57.0,8608,0,0,1,0,0,0,196.22844999999998
1.65,2,2,62.2,54.0,8610,0,0,0,0,0,1,268.26096
1.04,3,7,62.1,56.0,8610,0,1,0,0,0,0,171.211968
1.31,2,4,61.8,55.0,8611,0,0,0,0,1,0,215.592525
1.03,2,4,61.8,56.0,8612,0,0,0,0,0,0,169.83856799999998
1.5,2,3,62.8,55.0,8614,0,0,0,1,0,0,243.398146
1.21,3,4,62.7,58.0,8616,0,0,1,0,0,0,197.72661999999997
1.21,2,4,62.6,56.0,8616,0,0,1,0,0,0,195.940725
1.02,3,7,60.9,59.0,8616,0,1,0,0,0,0,167.295744
1.31,2,4,62.5,56.0,8617,0,0,0,1,0,0,213.51164500000004
1.06,2,7,61.1,57.0,8619,0,1,0,0,0,0,175.27840200000003
1.58,4,3,62.4,57.0,8620,0,0,0,1,0,0,253.32384000000002
1.52,2,3,62.0,60.0,8620,0,0,0,1,0,0,245.12988499999997
1.01,4,1,62.8,57.0,8621,0,0,1,0,0,0,164.91567599999996
1.5,4,7,62.9,58.0,8622,0,0,0,0,0,1,242.72854999999998
1.05,2,6,60.1,57.0,8623,0,0,1,0,0,0,173.192838
1.03,3,7,61.7,59.0,8623,0,0,0,0,0,0,165.83227200000002
1.4,3,2,60.5,60.0,8624,0,0,0,1,0,0,224.87411999999998
1.02,4,1,62.3,59.0,8624,0,0,1,0,0,0,163.67778000000004
1.4,1,2,63.8,60.0,8624,0,0,0,0,0,0,216.801775
1.06,2,7,60.1,57.0,8626,0,0,1,0,0,0,175.65017400000002
1.02,4,7,59.4,59.0,8627,0,1,0,0,0,0,173.43958800000001
1.5,0,2,65.5,58.0,8627,0,0,1,0,0,0,238.582656
1.29,4,4,60.8,58.0,8629,0,0,0,1,0,0,210.72620799999999
1.21,2,4,62.2,54.9,8629,0,1,0,0,0,0,196.920864
1.03,2,4,61.9,57.0,8629,1,0,0,0,0,0,166.4096
1.03,3,4,62.8,58.0,8629,1,0,0,0,0,0,167.290744
1.72,4,3,63.4,57.0,8630,0,0,0,0,1,0,277.09448
1.6,3,3,60.8,58.0,8630,0,0,0,0,1,0,261.63413099999997
1.51,3,5,58.7,61.0,8630,0,0,0,1,0,0,245.618305
1.52,3,3,62.8,58.0,8631,0,0,0,0,0,0,246.80656
1.52,3,2,61.9,58.0,8631,0,0,0,0,1,0,250.459132
1.39,3,2,62.1,58.0,8631,0,1,0,0,0,0,225.20347999999998
1.52,2,3,62.7,56.0,8631,0,0,0,0,0,0,245.60172
1.22,4,4,62.2,58.0,8633,0,0,1,0,0,0,193.98284999999996
1.12,3,4,62.1,57.0,8633,0,0,0,0,0,0,183.90707999999998
1.51,4,3,60.5,54.6,8637,0,0,1,0,0,0,242.90944000000002
1.51,4,2,62.2,60.0,8637,0,0,0,0,1,0,238.56108
1.51,4,3,62.8,56.0,8637,0,0,1,0,0,0,240.33935999999997
1.04,2,6,62.2,55.0,8637,0,0,1,0,0,0,170.426592
1.51,4,2,62.7,61.0,8637,0,0,0,0,1,0,244.064078
1.51,2,3,60.8,57.0,8637,0,0,1,0,0,0,247.967016
1.51,4,2,62.6,60.0,8637,0,0,0,0,1,0,243.863426
1.02,2,4,62.0,57.0,8637,0,1,0,0,0,0,167.60035600000003
1.53,2,3,61.9,58.0,8637,0,0,0,0,1,0,247.34625599999995
1.0,4,7,61.0,62.0,8638,1,0,0,0,0,0,162.06848
1.17,2,4,61.8,57.0,8639,0,0,1,0,0,0,192.60592
2.02,3,3,63.0,58.0,8640,0,0,0,0,0,1,328.13749800000005
1.07,2,5,61.7,57.0,8640,0,1,0,0,0,0,171.842424
1.57,2,3,62.0,56.0,8643,0,0,1,0,0,0,256.764816
1.02,3,1,61.8,59.0,8643,0,0,1,0,0,0,164.806228
1.06,2,6,61.6,57.0,8643,0,0,1,0,0,0,172.36914500000003
1.35,4,7,63.1,56.0,8644,0,0,0,1,0,0,215.46598500000005
1.55,4,2,62.0,62.0,8644,0,0,0,0,1,0,251.325909
